security_id,asset_class,currency,price,market_value,duration_years
SEC0002721,Money Market,INR,6797.37,472476304.49,4.46
SEC0002722,Corporate Bond,USD,5883.07,308976847.02,2.05
SEC0002723,Money Market,INR,9651.28,127258804.02,14.77
SEC0002724,Corporate Bond,EUR,9747.06,171228833.28,2.42
SEC0002725,Government Bond,EUR,9192.67,382917281.29,8.9
SEC0002726,Corporate Bond,USD,9791.42,51098591.04,14.88
SEC0002727,ETF,GBP,6758.29,432808265.3,7.15
SEC0002728,Equity,USD,5052.73,25722175.72,7.7
SEC0002729,Equity,USD,7413.82,382231277.84,14.49
SEC0002730,Government Bond,INR,1397.32,395546229.83,3.25
SEC0002731,Government Bond,GBP,1760.07,497421855.85,4.28
SEC0002732,Government Bond,INR,5392.98,297321095.81,10.08
SEC0002733,ETF,USD,6077.48,138061745.13,2.49
SEC0002734,Equity,GBP,6352.62,187582296.9,14.76
SEC0002735,Government Bond,USD,1209.01,410586569.2,5.35
SEC0002736,Money Market,EUR,6791.52,351823556.03,13.22
SEC0002737,Government Bond,USD,5262.44,416630188.93,13.95
SEC0002738,Government Bond,GBP,2472.69,23393719.42,7.37
SEC0002739,Money Market,USD,3166.7,164062513.82,5.22
SEC0002740,Equity,EUR,3640.49,398023084.41,4.61
SEC0002741,Government Bond,GBP,7835.77,479404816.73,1.63
SEC0002742,Corporate Bond,INR,7504.74,102364417.62,3.89
SEC0002743,Corporate Bond,EUR,9184.99,72273317.93,0.18
SEC0002744,Government Bond,INR,7107.17,496770049.51,4.92
SEC0002745,Money Market,EUR,5600.32,260711255.31,7.98
SEC0002746,Equity,EUR,7068.11,353869809.59,11.18
SEC0002747,Money Market,USD,3158.8,339011740.5,1.18
SEC0002748,Money Market,GBP,461.42,467622010.25,9.03
SEC0002749,ETF,GBP,2732.05,6731401.53,1.79
SEC0002750,Money Market,GBP,6416.0,368224387.73,2.01
SEC0002751,Money Market,INR,4494.29,144927223.8,11.23
SEC0002752,Government Bond,GBP,9597.27,150859599.27,8.75
SEC0002753,Corporate Bond,GBP,4492.54,247531456.15,5.41
SEC0002754,Government Bond,EUR,1896.58,472602304.23,12.17
SEC0002755,ETF,GBP,8937.36,336251505.45,3.02
SEC0002756,Equity,EUR,8118.12,69590594.26,4.99
SEC0002757,Equity,GBP,9386.92,328498479.13,2.03
SEC0002758,Corporate Bond,EUR,7116.48,284042150.94,10.22
SEC0002759,Corporate Bond,INR,8380.81,407992561.68,10.49
SEC0002760,Corporate Bond,EUR,2244.27,399408478.53,12.03
SEC0002761,ETF,GBP,8070.38,154593683.91,5.13
SEC0002762,Money Market,INR,3839.77,471709874.02,11.42
SEC0002763,ETF,USD,3799.96,16863703.77,6.86
SEC0002764,ETF,INR,801.98,21951803.49,6.63
SEC0002765,ETF,INR,4773.56,417911030.01,13.33
SEC0002766,Equity,USD,4055.42,58213075.06,9.83
SEC0002767,Equity,INR,8671.39,371981888.58,6.09
SEC0002768,Government Bond,GBP,7053.47,151314571.11,9.12
SEC0002769,Government Bond,GBP,52.58,264389897.02,2.29
SEC0002770,Government Bond,USD,9675.12,149096300.21,1.62
SEC0002771,Government Bond,GBP,3174.31,209538360.06,14.06
SEC0002772,Money Market,GBP,1115.97,15980053.78,5.45
SEC0002773,Government Bond,USD,1958.48,411263666.57,14.0
SEC0002774,Corporate Bond,USD,5882.54,95353362.09,2.16
SEC0002775,Money Market,GBP,5012.13,261725475.55,3.67
SEC0002776,Money Market,USD,9634.31,226285999.64,11.11
SEC0002777,Money Market,INR,5838.29,397404899.4,10.61
SEC0002778,Money Market,INR,3653.23,24266891.48,12.54
SEC0002779,ETF,USD,9026.7,474616116.69,3.18
SEC0002780,ETF,GBP,3204.38,497459566.38,13.94
SEC0002781,Corporate Bond,INR,582.6,181606067.36,4.67
SEC0002782,Corporate Bond,USD,5719.09,69421250.2,6.11
SEC0002783,Equity,GBP,6567.63,287233850.04,12.75
SEC0002784,Money Market,INR,2119.45,204267865.91,8.06
SEC0002785,ETF,USD,7167.87,71346111.12,3.76
SEC0002786,Equity,EUR,2902.08,233311009.51,6.54
SEC0002787,Government Bond,USD,5293.21,420155950.66,4.25
SEC0002788,Money Market,GBP,9379.89,192366413.14,12.3
SEC0002789,Corporate Bond,EUR,7227.91,291731204.07,9.95
SEC0002790,Corporate Bond,EUR,1013.11,288714823.01,9.48
SEC0002791,Equity,EUR,9367.05,270675631.02,10.25
SEC0002792,Money Market,USD,7239.04,211268849.7,4.35
SEC0002793,Money Market,EUR,6717.72,136087504.71,6.0
SEC0002794,Corporate Bond,USD,2586.53,235602779.39,8.6
SEC0002795,Corporate Bond,USD,6877.11,472084944.17,6.72
SEC0002796,Government Bond,INR,2620.4,446476979.53,12.12
SEC0002797,ETF,GBP,5805.57,317570217.26,10.1
SEC0002798,Government Bond,EUR,4306.87,254165713.01,11.25
SEC0002799,ETF,USD,921.54,151568268.1,0.55
SEC0002800,ETF,EUR,7664.96,340834086.7,6.24
SEC0002801,Equity,EUR,3384.08,382615928.67,10.88
SEC0002802,Equity,EUR,1876.84,318936746.31,13.78
SEC0002803,Corporate Bond,INR,7919.87,460519894.34,8.58
SEC0002804,Money Market,GBP,431.39,476416728.36,6.67
SEC0002805,Government Bond,GBP,777.74,138872718.68,4.33
SEC0002806,ETF,INR,2332.2,26944367.89,11.03
SEC0002807,ETF,USD,9924.06,434556043.09,2.72
SEC0002808,Equity,USD,7524.8,113167435.4,7.76
SEC0002809,Corporate Bond,USD,2237.65,180460010.86,3.66
SEC0002810,Money Market,GBP,2764.63,321975588.38,3.14
SEC0002811,Government Bond,GBP,431.73,303301848.46,14.57
SEC0002812,ETF,EUR,6990.67,118563749.67,2.23
SEC0002813,Government Bond,EUR,4863.39,260809590.2,0.24
SEC0002814,ETF,EUR,4979.22,403581634.34,7.55
SEC0002815,Money Market,GBP,2122.84,19087715.64,13.39
SEC0002816,Equity,GBP,6704.92,483383534.52,12.93
SEC0002817,Equity,INR,1661.26,434936801.69,7.3
SEC0002818,Corporate Bond,GBP,5345.99,311189609.76,1.22
SEC0002819,ETF,USD,6471.94,109402596.38,10.18
SEC0002820,Money Market,EUR,9619.88,351224696.37,13.64
SEC0002821,Money Market,GBP,1721.31,40190423.52,11.89
SEC0002822,Corporate Bond,GBP,6872.95,253557267.96,11.27
SEC0002823,ETF,EUR,5395.27,250264298.46,14.6
SEC0002824,Government Bond,EUR,9656.41,134044075.23,1.05
SEC0002825,ETF,EUR,8053.86,470303125.92,2.31
SEC0002826,Government Bond,EUR,3758.89,257355829.54,13.97
SEC0002827,Government Bond,GBP,5978.56,206012327.32,9.49
SEC0002828,Corporate Bond,GBP,1136.88,227323999.4,2.12
SEC0002829,Government Bond,GBP,9520.78,342834246.49,10.68
SEC0002830,Money Market,INR,8265.05,221961285.49,3.16
SEC0002831,Money Market,EUR,3397.24,318723953.78,1.53
SEC0002832,Government Bond,EUR,7348.28,419320130.57,5.17
SEC0002833,Corporate Bond,EUR,5948.69,148366386.74,12.64
SEC0002834,ETF,EUR,5572.71,49913699.46,1.32
SEC0002835,Government Bond,INR,2484.72,306698949.2,1.36
SEC0002836,Equity,INR,9258.19,207034630.09,13.4
SEC0002837,Corporate Bond,INR,1614.41,387582222.75,12.65
SEC0002838,Equity,GBP,5464.49,431604707.06,3.62
SEC0002839,Money Market,INR,4805.61,200525669.11,11.87
SEC0002840,Corporate Bond,USD,9008.58,396457419.98,13.24
SEC0002841,Corporate Bond,USD,2107.52,273509350.32,5.42
SEC0002842,Money Market,INR,7627.39,330789412.21,11.74
SEC0002843,Government Bond,USD,3984.83,229342632.57,6.66
SEC0002844,ETF,EUR,12.52,96192007.55,11.61
SEC0002845,ETF,INR,9476.7,52814837.46,1.97
SEC0002846,Equity,USD,4410.21,104658003.16,13.1
SEC0002847,Government Bond,USD,5625.97,272035241.49,11.11
SEC0002848,ETF,USD,5455.99,360465343.78,2.37
SEC0002849,ETF,GBP,4202.85,482046580.72,12.86
SEC0002850,ETF,GBP,8388.21,420303743.3,12.22
SEC0002851,Government Bond,GBP,5878.22,256065250.89,11.25
SEC0002852,Corporate Bond,GBP,468.17,31155240.53,6.75
SEC0002853,Government Bond,GBP,8994.07,55048306.07,14.13
SEC0002854,Equity,INR,8535.81,285681389.75,1.23
SEC0002855,ETF,EUR,5906.76,148791499.58,7.99
SEC0002856,Money Market,USD,5948.55,497667267.7,11.93
SEC0002857,Corporate Bond,USD,3296.2,238681230.74,11.37
SEC0002858,ETF,USD,3612.49,497827667.66,10.81
SEC0002859,Money Market,INR,4863.44,34508935.17,11.41
SEC0002860,Corporate Bond,EUR,1066.39,461330980.47,10.1
SEC0002861,Money Market,GBP,7113.03,408300045.17,9.38
SEC0002862,Government Bond,EUR,2703.09,178058328.56,4.34
SEC0002863,Money Market,GBP,1750.83,61100126.93,12.59
SEC0002864,Equity,GBP,1920.96,480759129.05,0.83
SEC0002865,Equity,USD,1740.91,464552088.1,3.96
SEC0002866,Government Bond,USD,8366.68,57614107.62,3.21
SEC0002867,Equity,EUR,6192.99,333879504.43,6.49
SEC0002868,Corporate Bond,GBP,2874.26,283180508.66,6.22
SEC0002869,Government Bond,INR,5608.28,453987732.18,2.62
SEC0002870,Government Bond,INR,2258.35,275644112.63,11.8
SEC0002871,Government Bond,EUR,2416.42,12557302.46,2.31
SEC0002872,ETF,GBP,658.64,119648533.46,8.65
SEC0002873,Money Market,INR,3186.63,177277313.17,8.59
SEC0002874,Money Market,GBP,2026.67,321610989.38,9.48
SEC0002875,Corporate Bond,GBP,2514.22,170582731.98,3.09
SEC0002876,Corporate Bond,USD,2466.74,75971654.16,13.73
SEC0002877,Government Bond,USD,5336.73,326547235.01,12.59
SEC0002878,Government Bond,GBP,5014.75,385126517.17,14.13
SEC0002879,Equity,INR,6436.51,400662661.25,10.13
SEC0002880,Government Bond,USD,5204.07,458918263.49,10.68
SEC0002881,Corporate Bond,USD,6932.32,61955136.0,12.48
SEC0002882,ETF,INR,4267.97,398589290.44,11.0
SEC0002883,Corporate Bond,INR,3848.49,247168344.72,10.97
SEC0002884,Money Market,USD,9219.97,106371836.51,12.53
SEC0002885,Money Market,USD,5132.64,98605830.99,13.71
SEC0002886,Money Market,EUR,8857.62,372196196.57,7.06
SEC0002887,Corporate Bond,USD,2064.06,145200501.63,10.18
SEC0002888,Corporate Bond,GBP,4520.52,126676162.05,11.93
SEC0002889,Equity,INR,8031.4,378393098.79,14.65
SEC0002890,Corporate Bond,EUR,7777.94,59412298.5,7.9
SEC0002891,Government Bond,GBP,6965.32,340861909.05,8.08
SEC0002892,Money Market,GBP,3927.1,133313000.23,6.32
SEC0002893,ETF,INR,7224.61,445001258.01,12.88
SEC0002894,ETF,INR,8764.93,153170439.62,5.13
SEC0002895,ETF,USD,1816.22,98552558.39,6.59
SEC0002896,Equity,INR,1701.3,224161116.56,5.72
SEC0002897,Money Market,GBP,613.68,374602147.61,3.99
SEC0002898,Corporate Bond,USD,6445.95,386516983.77,4.88
SEC0002899,Corporate Bond,EUR,559.23,492393831.46,13.57
SEC0002900,Money Market,EUR,2605.11,418655684.83,3.9
SEC0002901,ETF,USD,3063.05,203087529.12,11.04
SEC0002902,Corporate Bond,INR,3212.04,338482897.05,3.04
SEC0002903,Equity,GBP,5153.88,295463744.99,3.34
SEC0002904,Government Bond,USD,5791.59,267538621.75,10.8
SEC0002905,ETF,GBP,1391.82,125223402.3,5.11
SEC0002906,Money Market,INR,2897.46,214344011.21,2.69
SEC0002907,Equity,INR,6531.09,314333854.02,12.79
SEC0002908,ETF,USD,5448.81,8532908.49,7.93
SEC0002909,Money Market,INR,2763.94,495905262.22,11.36
SEC0002910,Money Market,INR,6058.22,232423577.3,0.75
SEC0002911,Corporate Bond,GBP,1308.46,233285305.89,13.12
SEC0002912,Corporate Bond,GBP,1183.59,45311532.39,3.28
SEC0002913,Equity,EUR,4794.73,416955525.86,6.12
SEC0002914,Government Bond,USD,2949.32,68368363.2,9.13
SEC0002915,Equity,INR,9458.12,18377937.07,8.35
SEC0002916,Corporate Bond,EUR,7117.58,281118354.86,0.86
SEC0002917,Corporate Bond,GBP,3222.81,284594596.11,11.28
SEC0002918,Money Market,USD,362.29,230624063.08,13.1
SEC0002919,Corporate Bond,INR,488.88,207673542.6,11.73
SEC0002920,Equity,EUR,5621.43,459078605.44,1.55
SEC0002921,Government Bond,INR,798.02,370509393.06,10.7
SEC0002922,Money Market,EUR,1726.31,379768867.8,4.69
SEC0002923,Money Market,INR,3916.93,27550950.44,11.6
SEC0002924,Equity,GBP,1600.87,153354111.43,0.88
SEC0002925,ETF,USD,3056.14,289278859.65,11.54
SEC0002926,Government Bond,USD,2246.75,109948916.99,13.57
SEC0002927,ETF,GBP,8644.58,190637527.37,11.84
SEC0002928,Government Bond,EUR,7910.23,383727693.45,6.33
SEC0002929,Government Bond,EUR,2152.91,261987073.56,7.94
SEC0002930,Government Bond,INR,2177.95,200777144.58,7.32
SEC0002931,Money Market,USD,6106.25,57826285.78,13.22
SEC0002932,Corporate Bond,GBP,9912.85,37406649.25,1.51
SEC0002933,ETF,GBP,2510.32,292132520.41,1.32
SEC0002934,Government Bond,USD,4897.38,89761234.71,8.02
SEC0002935,Money Market,USD,5180.35,333794775.67,8.65
SEC0002936,Government Bond,GBP,9560.15,256786368.18,3.73
SEC0002937,Money Market,EUR,7711.17,286137158.38,0.15
SEC0002938,Money Market,USD,6672.34,341046542.8,14.37
SEC0002939,Corporate Bond,USD,5045.3,105103016.93,10.63
SEC0002940,ETF,INR,2330.56,96264366.71,0.09
SEC0002941,Government Bond,USD,2352.84,299516927.71,13.03
SEC0002942,ETF,INR,9278.64,261189683.17,0.93
SEC0002943,Government Bond,EUR,5520.27,317771433.96,14.07
SEC0002944,Equity,EUR,5142.59,356871070.82,9.1
SEC0002945,Equity,USD,4195.95,412894782.74,13.55
SEC0002946,Corporate Bond,GBP,5663.18,338462129.71,11.84
SEC0002947,Corporate Bond,GBP,2219.98,337955559.67,10.02
SEC0002948,ETF,INR,4370.34,458051250.56,1.28
SEC0002949,ETF,INR,4970.24,316872331.95,7.27
SEC0002950,Corporate Bond,GBP,9640.66,287542571.38,9.92
SEC0002951,Money Market,EUR,3446.18,258606546.08,2.06
SEC0002952,Money Market,USD,6625.65,224573521.14,2.1
SEC0002953,Equity,GBP,8902.58,2426719.25,9.96
SEC0002954,Money Market,INR,4537.69,443299683.91,5.84
SEC0002955,Money Market,USD,8626.43,296960278.36,10.34
SEC0002956,Government Bond,EUR,4255.09,288283038.4,6.5
SEC0002957,ETF,GBP,7257.32,388903489.97,6.26
SEC0002958,Equity,GBP,8468.71,187172904.55,10.09
SEC0002959,Corporate Bond,USD,5007.89,466808507.18,6.14
SEC0002960,Equity,INR,4088.74,118148978.97,8.85
SEC0002961,Equity,EUR,6013.01,479808903.46,2.83
SEC0002962,Money Market,USD,9685.2,97489291.33,7.73
SEC0002963,Money Market,GBP,9105.04,342549178.41,12.23
SEC0002964,Equity,GBP,102.12,210554559.41,5.84
SEC0002965,ETF,EUR,2917.68,96750480.11,1.35
SEC0002966,Corporate Bond,USD,2537.57,3316816.78,10.48
SEC0002967,Equity,USD,1961.46,5199604.53,1.37
SEC0002968,Government Bond,GBP,763.61,352412319.85,11.41
SEC0002969,Equity,USD,7140.62,241406927.99,13.48
SEC0002970,Corporate Bond,INR,457.59,375023659.45,9.11
SEC0002971,Government Bond,INR,9189.9,308232216.56,6.69
SEC0002972,Government Bond,USD,2401.93,57522924.45,2.57
SEC0002973,Corporate Bond,GBP,8821.13,179094070.97,2.56
SEC0002974,Money Market,INR,1502.97,366626353.75,14.65
SEC0002975,Money Market,EUR,5344.77,477554536.28,3.5
SEC0002976,Government Bond,INR,2717.43,457833555.08,4.05
SEC0002977,Money Market,USD,5922.87,495287678.8,3.11
SEC0002978,Equity,USD,4873.23,7040882.16,1.91
SEC0002979,ETF,GBP,8961.51,6622678.56,13.84
SEC0002980,Money Market,EUR,9055.58,403214274.15,12.84
SEC0002981,Money Market,INR,9864.34,184648274.18,9.93
SEC0002982,Corporate Bond,USD,9684.61,106515058.25,14.97
SEC0002983,Government Bond,USD,4015.45,350169592.36,10.3
SEC0002984,Government Bond,EUR,223.13,223669536.96,7.17
SEC0002985,Equity,INR,2735.86,484598223.99,0.81
SEC0002986,Government Bond,EUR,7475.94,332163249.28,0.11
SEC0002987,Government Bond,EUR,9782.03,104444193.12,12.19
SEC0002988,Corporate Bond,GBP,5355.19,374094566.22,0.97
SEC0002989,Corporate Bond,USD,5091.8,345527874.36,9.3
SEC0002990,Money Market,INR,3566.87,396117138.92,13.66
SEC0002991,Government Bond,USD,8366.72,189273156.2,1.09
SEC0002992,Equity,EUR,9433.93,250109734.83,14.37
SEC0002993,Money Market,EUR,4681.8,335678203.22,8.28
SEC0002994,Government Bond,GBP,6579.45,264506810.12,3.07
SEC0002995,ETF,EUR,1382.4,359148364.74,13.75
SEC0002996,Equity,USD,2568.83,235740722.91,5.15
SEC0002997,Government Bond,USD,9400.72,41669365.28,14.01
SEC0002998,Government Bond,GBP,8963.38,422066232.52,14.8
SEC0002999,Equity,INR,9263.25,196024031.43,6.59
SEC0003000,Money Market,EUR,8374.74,361327291.51,4.46
