customer_id,segment,country,risk_band,age
CUST005775,Private Banking,UAE,High,78
CUST005776,Private Banking,India,Medium,61
CUST005777,Private Banking,India,High,57
CUST005778,SME,UAE,Medium,24
CUST005779,Private Banking,Singapore,Very High,39
CUST005780,Private Banking,UK,High,32
CUST005781,Retail,USA,High,22
CUST005782,Corporate,UAE,Very High,31
CUST005783,Retail,India,Very High,30
CUST005784,Private Banking,Singapore,Low,68
CUST005785,Retail,UK,Low,42
CUST005786,Corporate,India,Very High,50
CUST005787,Private Banking,India,High,71
CUST005788,Retail,India,Medium,65
CUST005789,Corporate,Singapore,Very High,65
CUST005790,SME,USA,Very High,41
CUST005791,SME,UAE,Medium,66
CUST005792,Corporate,USA,Very High,46
CUST005793,Private Banking,UAE,Low,39
CUST005794,Corporate,UK,Low,48
CUST005795,Retail,Singapore,Very High,56
CUST005796,Retail,UK,High,63
CUST005797,SME,UAE,Low,21
CUST005798,SME,USA,Medium,31
CUST005799,Retail,Singapore,Medium,43
CUST005800,SME,UAE,High,44
CUST005801,Retail,Singapore,Low,33
CUST005802,Private Banking,USA,High,22
CUST005803,Corporate,UAE,Very High,23
CUST005804,SME,USA,Low,51
CUST005805,Corporate,Singapore,High,22
CUST005806,Corporate,UAE,Low,48
CUST005807,Private Banking,UK,High,53
CUST005808,SME,Singapore,Medium,62
CUST005809,Corporate,UK,Medium,62
CUST005810,Corporate,USA,Very High,60
CUST005811,Retail,UAE,Medium,18
CUST005812,SME,Singapore,Medium,56
CUST005813,SME,Singapore,High,78
CUST005814,SME,USA,Very High,51
CUST005815,Private Banking,India,High,64
CUST005816,SME,UK,Very High,37
CUST005817,Private Banking,Singapore,Very High,51
CUST005818,Corporate,UAE,High,44
CUST005819,Corporate,UK,High,20
CUST005820,Private Banking,Singapore,Medium,24
CUST005821,Retail,India,High,64
CUST005822,Retail,USA,Low,77
CUST005823,Private Banking,UK,Very High,65
CUST005824,Corporate,UK,Low,65
CUST005825,Corporate,USA,Low,59
CUST005826,Retail,UK,Low,24
CUST005827,Retail,USA,Very High,49
CUST005828,Private Banking,UK,High,49
CUST005829,Private Banking,India,Medium,46
CUST005830,Private Banking,UAE,Medium,71
CUST005831,Private Banking,UK,Very High,66
CUST005832,Corporate,Singapore,Medium,32
CUST005833,Corporate,UAE,Very High,35
CUST005834,Private Banking,Singapore,Medium,78
CUST005835,Private Banking,USA,Medium,27
CUST005836,Private Banking,Singapore,Low,57
CUST005837,Retail,UK,Low,29
CUST005838,SME,UAE,High,31
CUST005839,Private Banking,Singapore,High,38
CUST005840,Retail,UK,Medium,25
CUST005841,Corporate,India,High,76
CUST005842,Retail,UK,Very High,26
CUST005843,Private Banking,India,Very High,73
CUST005844,Private Banking,Singapore,Low,35
CUST005845,Corporate,USA,Very High,46
CUST005846,SME,UAE,Very High,19
CUST005847,Corporate,USA,Low,56
CUST005848,Retail,UAE,High,49
CUST005849,SME,UAE,Very High,41
CUST005850,SME,USA,Very High,59
CUST005851,Corporate,USA,Very High,69
CUST005852,Corporate,USA,High,75
CUST005853,Corporate,UAE,Low,33
CUST005854,Retail,USA,High,79
CUST005855,Corporate,UK,Very High,22
CUST005856,Private Banking,Singapore,High,29
CUST005857,Corporate,UAE,High,48
CUST005858,Private Banking,UAE,High,33
CUST005859,Private Banking,Singapore,Low,27
CUST005860,SME,USA,High,50
CUST005861,Private Banking,UAE,High,42
CUST005862,Retail,USA,Low,77
CUST005863,Private Banking,UK,High,49
CUST005864,SME,Singapore,Medium,70
CUST005865,Retail,India,Low,38
CUST005866,Retail,UK,High,40
CUST005867,Retail,UAE,Medium,42
CUST005868,Corporate,USA,High,36
CUST005869,Retail,UK,Low,54
CUST005870,SME,UK,High,77
CUST005871,SME,UK,Very High,26
CUST005872,Private Banking,India,Medium,30
CUST005873,SME,Singapore,Low,67
CUST005874,Private Banking,UK,Medium,30
CUST005875,Corporate,Singapore,High,57
CUST005876,Private Banking,UK,Low,54
CUST005877,Private Banking,Singapore,Medium,64
CUST005878,Retail,USA,Very High,76
CUST005879,Retail,USA,Very High,53
CUST005880,Private Banking,UK,Very High,50
CUST005881,SME,UAE,Medium,47
CUST005882,Private Banking,Singapore,Low,55
CUST005883,Private Banking,UAE,Medium,55
CUST005884,SME,UAE,Very High,44
CUST005885,Retail,USA,Very High,60
CUST005886,Private Banking,USA,High,77
CUST005887,Corporate,India,Low,61
CUST005888,Corporate,UK,High,60
CUST005889,Retail,UAE,Medium,56
CUST005890,Private Banking,Singapore,Low,61
CUST005891,Retail,India,Very High,57
CUST005892,SME,Singapore,Medium,43
CUST005893,Corporate,Singapore,Very High,51
CUST005894,SME,UK,High,42
CUST005895,SME,India,High,57
CUST005896,Corporate,India,High,45
CUST005897,Private Banking,India,Low,47
CUST005898,Private Banking,UK,Medium,55
CUST005899,Private Banking,Singapore,High,69
CUST005900,Corporate,USA,Low,63
CUST005901,Private Banking,India,High,18
CUST005902,Private Banking,UK,High,66
CUST005903,SME,USA,Low,41
CUST005904,SME,UAE,High,57
CUST005905,Private Banking,Singapore,Very High,51
CUST005906,SME,USA,High,20
CUST005907,Private Banking,India,High,23
CUST005908,SME,India,Very High,56
CUST005909,Private Banking,UAE,Medium,22
CUST005910,SME,USA,Low,38
CUST005911,Private Banking,USA,Medium,53
CUST005912,Private Banking,India,Medium,48
CUST005913,Corporate,Singapore,Very High,54
CUST005914,SME,India,High,80
CUST005915,SME,UK,Low,32
CUST005916,Private Banking,India,Very High,33
CUST005917,Retail,UAE,Medium,54
CUST005918,Retail,USA,High,51
CUST005919,SME,India,Very High,53
CUST005920,Corporate,USA,Medium,80
CUST005921,Private Banking,USA,Low,45
CUST005922,Private Banking,Singapore,Medium,52
CUST005923,Private Banking,UAE,High,60
CUST005924,Private Banking,India,Very High,48
CUST005925,Private Banking,UK,High,54
CUST005926,Corporate,UAE,Medium,65
CUST005927,Corporate,UK,Low,69
CUST005928,Retail,UK,Very High,48
CUST005929,SME,UK,Low,36
CUST005930,Retail,Singapore,High,62
CUST005931,Retail,India,High,69
CUST005932,Corporate,USA,Very High,27
CUST005933,SME,UK,Very High,50
CUST005934,Corporate,UK,Very High,58
CUST005935,SME,India,Low,27
CUST005936,Corporate,India,Low,68
CUST005937,Corporate,India,High,21
CUST005938,Private Banking,UK,Medium,25
CUST005939,Private Banking,UAE,Low,51
CUST005940,Retail,UAE,Low,23
CUST005941,Corporate,UK,Very High,80
CUST005942,Private Banking,India,Medium,59
CUST005943,Corporate,India,High,46
CUST005944,Corporate,India,Low,20
CUST005945,Corporate,UK,High,20
CUST005946,SME,Singapore,Very High,19
CUST005947,Private Banking,USA,Low,77
CUST005948,Private Banking,UK,High,57
CUST005949,SME,UK,Very High,59
CUST005950,Corporate,USA,Low,76
CUST005951,SME,UAE,Medium,53
CUST005952,SME,UAE,High,49
CUST005953,SME,Singapore,High,41
CUST005954,Corporate,USA,Low,49
CUST005955,Retail,USA,Medium,33
CUST005956,Corporate,India,High,73
CUST005957,SME,UK,High,59
CUST005958,Private Banking,UAE,Medium,60
CUST005959,Retail,India,Low,34
CUST005960,Corporate,Singapore,Low,35
CUST005961,Private Banking,UAE,Medium,71
CUST005962,Corporate,India,High,18
CUST005963,Private Banking,India,Very High,21
CUST005964,Private Banking,Singapore,Low,49
CUST005965,Retail,USA,Low,74
CUST005966,Private Banking,UAE,Low,32
CUST005967,Retail,Singapore,High,42
CUST005968,Retail,Singapore,Low,41
CUST005969,Retail,India,Very High,34
CUST005970,Corporate,UK,Very High,42
CUST005971,SME,UK,Very High,32
CUST005972,Retail,Singapore,High,32
CUST005973,Private Banking,India,Medium,46
CUST005974,Private Banking,USA,Very High,43
CUST005975,SME,Singapore,High,77
CUST005976,Private Banking,USA,High,49
CUST005977,Corporate,UK,Low,53
CUST005978,Retail,USA,Very High,25
CUST005979,Private Banking,Singapore,Medium,23
CUST005980,Corporate,UAE,Low,77
CUST005981,Private Banking,India,High,29
CUST005982,Private Banking,India,High,71
CUST005983,Corporate,UAE,Low,75
CUST005984,Private Banking,UK,Low,72
CUST005985,Corporate,UK,Low,41
CUST005986,SME,UAE,High,36
CUST005987,Corporate,USA,Medium,56
CUST005988,Private Banking,USA,High,64
CUST005989,Corporate,UK,Low,60
CUST005990,Retail,Singapore,Very High,53
CUST005991,Retail,UK,Very High,71
CUST005992,Private Banking,Singapore,Low,56
CUST005993,SME,USA,Medium,46
CUST005994,SME,USA,Very High,77
CUST005995,Corporate,Singapore,High,75
CUST005996,SME,UAE,Very High,18
CUST005997,Private Banking,UK,Low,37
CUST005998,Private Banking,UK,High,18
CUST005999,SME,UAE,Low,30
CUST006000,Corporate,Singapore,High,27
CUST006001,Corporate,UK,High,42
CUST006002,Retail,USA,Medium,27
CUST006003,Private Banking,Singapore,Low,31
CUST006004,Corporate,India,High,40
CUST006005,Retail,India,High,35
CUST006006,SME,UK,Medium,73
CUST006007,Private Banking,UK,Low,41
CUST006008,Private Banking,USA,Low,50
CUST006009,Corporate,USA,Medium,62
CUST006010,Retail,UAE,Medium,48
CUST006011,Retail,Singapore,Very High,30
CUST006012,SME,UK,Low,62
CUST006013,SME,USA,Medium,49
CUST006014,Retail,Singapore,Medium,44
CUST006015,Private Banking,Singapore,Very High,33
CUST006016,SME,Singapore,Very High,26
CUST006017,Private Banking,UAE,Very High,46
CUST006018,Corporate,UAE,High,76
CUST006019,Retail,USA,High,66
CUST006020,Private Banking,USA,Very High,58
CUST006021,Private Banking,UK,Medium,80
CUST006022,Corporate,UK,Medium,68
CUST006023,Retail,Singapore,Very High,49
CUST006024,Corporate,UAE,Medium,73
CUST006025,Private Banking,UAE,High,63
CUST006026,Retail,UK,Medium,43
CUST006027,Private Banking,UAE,Medium,66
CUST006028,SME,India,Medium,22
CUST006029,Private Banking,India,Medium,73
CUST006030,Retail,UAE,Very High,56
CUST006031,Retail,UK,Medium,37
CUST006032,Retail,Singapore,Medium,30
CUST006033,SME,India,High,68
CUST006034,Retail,USA,Low,24
CUST006035,Private Banking,UAE,High,52
CUST006036,Retail,Singapore,Medium,45
CUST006037,SME,USA,Low,73
CUST006038,Retail,USA,Medium,50
CUST006039,Corporate,Singapore,Low,25
CUST006040,Corporate,UK,Medium,54
CUST006041,Private Banking,USA,Low,41
CUST006042,Private Banking,Singapore,High,69
CUST006043,Retail,UK,Low,19
CUST006044,Private Banking,UAE,Low,50
CUST006045,Private Banking,Singapore,Medium,63
CUST006046,Private Banking,UK,Low,36
CUST006047,Private Banking,India,Medium,44
CUST006048,SME,Singapore,High,73
CUST006049,Private Banking,USA,Medium,27
CUST006050,Corporate,India,Medium,73
CUST006051,Private Banking,India,Medium,39
CUST006052,Retail,UAE,Medium,22
CUST006053,Retail,USA,High,20
CUST006054,Retail,UK,Very High,72
CUST006055,Private Banking,India,Very High,26
CUST006056,Retail,India,Very High,59
CUST006057,Corporate,Singapore,Very High,51
CUST006058,Private Banking,UAE,High,21
CUST006059,SME,UAE,Low,66
CUST006060,Private Banking,USA,Medium,25
CUST006061,Corporate,India,Very High,79
CUST006062,SME,UAE,Medium,21
CUST006063,Private Banking,India,High,66
CUST006064,SME,USA,Low,30
CUST006065,Retail,USA,Medium,19
CUST006066,Retail,UK,Very High,29
CUST006067,Private Banking,India,Very High,18
CUST006068,SME,UK,Very High,36
CUST006069,Corporate,UAE,Medium,22
CUST006070,SME,Singapore,Very High,32
CUST006071,Retail,UK,Medium,27
CUST006072,SME,Singapore,Medium,54
CUST006073,Private Banking,Singapore,High,34
CUST006074,Retail,India,High,55
CUST006075,SME,USA,High,49
CUST006076,Corporate,UK,Medium,59
CUST006077,Retail,USA,Very High,68
CUST006078,Corporate,UK,High,47
CUST006079,Retail,India,Very High,70
CUST006080,SME,UK,Very High,31
CUST006081,Private Banking,UAE,Medium,48
CUST006082,Corporate,UK,High,59
CUST006083,Retail,UK,High,52
CUST006084,SME,USA,Very High,41
CUST006085,Retail,India,Very High,65
CUST006086,Private Banking,India,Low,64
CUST006087,SME,India,Very High,68
CUST006088,SME,India,Low,68
CUST006089,SME,UK,Low,36
CUST006090,SME,Singapore,Medium,25
CUST006091,Corporate,UAE,Very High,34
CUST006092,Retail,India,Low,23
CUST006093,Corporate,UAE,Low,23
CUST006094,SME,Singapore,High,29
CUST006095,Retail,UAE,Medium,29
CUST006096,Private Banking,India,Medium,22
CUST006097,Private Banking,UK,Medium,66
CUST006098,Private Banking,UAE,Medium,32
CUST006099,Retail,UAE,Low,36
CUST006100,Retail,USA,Medium,30
CUST006101,Retail,India,Low,48
CUST006102,Retail,UAE,Low,56
CUST006103,Corporate,UK,Very High,76
CUST006104,Corporate,India,High,66
CUST006105,Retail,USA,High,19
CUST006106,Retail,USA,Low,18
CUST006107,Corporate,UAE,Very High,69
CUST006108,SME,UK,Medium,69
CUST006109,Private Banking,Singapore,High,56
CUST006110,Corporate,India,Very High,69
CUST006111,Private Banking,Singapore,High,29
CUST006112,Corporate,India,Medium,59
CUST006113,Retail,Singapore,Medium,69
CUST006114,Private Banking,UAE,Low,21
CUST006115,Private Banking,UAE,High,65
CUST006116,Private Banking,India,Medium,36
CUST006117,SME,Singapore,High,74
CUST006118,Private Banking,UAE,Very High,36
CUST006119,Retail,UK,Low,41
CUST006120,Private Banking,India,Very High,39
CUST006121,SME,Singapore,Medium,63
CUST006122,Private Banking,USA,Very High,62
CUST006123,Corporate,Singapore,Very High,25
CUST006124,Corporate,USA,Very High,78
CUST006125,Retail,UAE,Medium,24
CUST006126,Private Banking,India,High,73
CUST006127,Retail,India,Low,34
CUST006128,SME,UK,Low,28
CUST006129,Corporate,USA,High,41
CUST006130,Corporate,UAE,Very High,31
CUST006131,Retail,Singapore,Very High,22
CUST006132,Private Banking,UK,Low,54
CUST006133,Retail,UAE,Very High,56
CUST006134,Corporate,UK,High,59
CUST006135,Retail,USA,High,48
CUST006136,Retail,Singapore,High,18
CUST006137,Retail,India,Very High,43
CUST006138,Retail,UAE,Low,42
CUST006139,Retail,Singapore,Low,25
CUST006140,Retail,Singapore,Very High,31
CUST006141,SME,India,Low,47
CUST006142,SME,India,Medium,79
CUST006143,Corporate,UAE,Very High,40
CUST006144,Private Banking,UK,Low,19
CUST006145,Retail,USA,Low,60
CUST006146,Corporate,UK,Medium,67
CUST006147,Private Banking,India,Very High,53
CUST006148,SME,UK,Low,25
CUST006149,Private Banking,UK,Medium,35
CUST006150,SME,UK,Low,71
CUST006151,Retail,UK,Very High,38
CUST006152,Corporate,UAE,Very High,27
CUST006153,Corporate,USA,Medium,26
CUST006154,SME,India,Very High,75
CUST006155,Corporate,Singapore,Low,68
CUST006156,Retail,UAE,High,43
CUST006157,Retail,Singapore,High,24
CUST006158,Corporate,USA,Medium,33
CUST006159,Corporate,UAE,Very High,38
CUST006160,SME,India,Very High,36
CUST006161,Private Banking,UK,High,30
CUST006162,SME,India,Very High,66
CUST006163,Corporate,USA,High,18
CUST006164,Private Banking,India,High,59
CUST006165,Corporate,India,Low,62
CUST006166,SME,UAE,Low,77
CUST006167,SME,UK,Very High,65
CUST006168,SME,India,Low,78
CUST006169,Private Banking,USA,Low,58
CUST006170,Private Banking,USA,Very High,54
CUST006171,Corporate,UAE,Very High,21
CUST006172,Retail,USA,Medium,80
CUST006173,Retail,UK,Low,62
CUST006174,Corporate,UK,High,49
CUST006175,Corporate,UAE,Medium,33
CUST006176,Corporate,Singapore,High,59
CUST006177,Private Banking,Singapore,Very High,66
CUST006178,Private Banking,India,Low,60
CUST006179,Private Banking,USA,High,27
CUST006180,Corporate,Singapore,Low,60
CUST006181,Private Banking,UK,Low,34
CUST006182,Retail,USA,Medium,48
CUST006183,Retail,India,Low,51
CUST006184,Corporate,USA,Very High,53
CUST006185,Private Banking,UK,Low,65
CUST006186,Corporate,Singapore,Low,38
CUST006187,Corporate,India,High,48
CUST006188,SME,USA,Low,51
CUST006189,Corporate,UAE,Medium,42
CUST006190,Private Banking,USA,Low,43
CUST006191,SME,USA,Medium,36
CUST006192,Retail,UAE,Low,23
CUST006193,Corporate,UK,Low,69
CUST006194,Private Banking,Singapore,Very High,50
CUST006195,Retail,USA,Low,43
CUST006196,SME,India,Low,27
CUST006197,Retail,UAE,High,56
CUST006198,SME,USA,Medium,67
CUST006199,SME,Singapore,Medium,79
CUST006200,Retail,Singapore,High,42
CUST006201,Private Banking,UAE,Medium,40
CUST006202,Retail,Singapore,High,78
CUST006203,Private Banking,India,Very High,29
CUST006204,Private Banking,India,High,23
CUST006205,SME,UK,Medium,49
CUST006206,Private Banking,Singapore,Medium,30
CUST006207,Corporate,UAE,Medium,62
CUST006208,Private Banking,UK,Medium,76
CUST006209,Retail,UK,Medium,18
CUST006210,Corporate,Singapore,Low,46
CUST006211,SME,UAE,High,25
CUST006212,Corporate,USA,Very High,22
CUST006213,Corporate,Singapore,High,21
CUST006214,Corporate,USA,Medium,60
CUST006215,Corporate,Singapore,Low,73
CUST006216,Corporate,UK,Very High,49
CUST006217,SME,UAE,High,60
CUST006218,SME,UAE,Medium,47
CUST006219,Corporate,UAE,Medium,32
CUST006220,Retail,UAE,Low,26
CUST006221,SME,India,Medium,38
CUST006222,Retail,India,Low,33
CUST006223,SME,India,Low,19
CUST006224,Private Banking,UK,Medium,41
CUST006225,Retail,Singapore,High,43
CUST006226,Corporate,USA,High,63
CUST006227,Retail,Singapore,Medium,26
CUST006228,SME,Singapore,Medium,72
CUST006229,SME,India,Very High,68
CUST006230,SME,USA,High,74
CUST006231,Private Banking,India,High,31
CUST006232,Retail,Singapore,Very High,18
CUST006233,Corporate,USA,Very High,79
CUST006234,SME,UAE,Medium,25
CUST006235,SME,India,Very High,70
CUST006236,SME,Singapore,Very High,59
CUST006237,Retail,USA,Low,57
CUST006238,SME,UAE,Low,41
CUST006239,Retail,USA,Medium,22
CUST006240,Private Banking,USA,High,35
CUST006241,SME,USA,Low,30
CUST006242,Private Banking,UK,Very High,74
CUST006243,SME,USA,Low,24
CUST006244,SME,Singapore,Very High,21
CUST006245,Corporate,USA,High,43
CUST006246,SME,UK,High,38
CUST006247,Corporate,India,Very High,72
CUST006248,Private Banking,India,Low,38
CUST006249,SME,UK,High,59
CUST006250,SME,Singapore,High,53
CUST006251,Retail,India,Low,60
CUST006252,SME,USA,Medium,51
CUST006253,Corporate,India,Medium,64
CUST006254,Corporate,UAE,Very High,55
CUST006255,SME,UK,Very High,65
CUST006256,Corporate,Singapore,Very High,22
CUST006257,Corporate,UAE,High,24
CUST006258,Corporate,Singapore,Medium,65
CUST006259,Retail,UAE,Low,42
CUST006260,Private Banking,UAE,Very High,21
CUST006261,Private Banking,Singapore,Medium,23
CUST006262,Retail,USA,Low,63
CUST006263,Private Banking,India,Low,79
CUST006264,Corporate,UK,Medium,19
CUST006265,SME,UAE,Medium,64
CUST006266,Retail,Singapore,High,61
CUST006267,Retail,Singapore,Very High,49
CUST006268,Retail,UAE,Low,67
CUST006269,SME,UAE,Medium,19
CUST006270,Private Banking,India,Medium,74
CUST006271,Retail,India,High,76
CUST006272,Corporate,USA,Medium,20
CUST006273,Private Banking,Singapore,Low,43
CUST006274,SME,UK,Very High,80
CUST006275,Corporate,Singapore,High,45
CUST006276,Corporate,UAE,Medium,27
CUST006277,Corporate,UK,Low,67
CUST006278,Private Banking,UK,Medium,54
CUST006279,Retail,UK,Medium,42
CUST006280,Private Banking,USA,Low,26
CUST006281,Retail,UAE,Medium,76
CUST006282,Retail,USA,High,48
CUST006283,Retail,Singapore,High,62
CUST006284,Corporate,India,Low,54
CUST006285,Private Banking,USA,High,35
CUST006286,Corporate,UAE,High,78
CUST006287,Private Banking,USA,Low,70
CUST006288,Private Banking,UK,High,29
CUST006289,Retail,UK,High,21
CUST006290,Corporate,India,High,77
CUST006291,Corporate,UAE,Very High,69
CUST006292,Corporate,India,Medium,21
CUST006293,Retail,UAE,Very High,69
CUST006294,Corporate,USA,Medium,20
CUST006295,Retail,India,Medium,74
CUST006296,Corporate,India,High,73
CUST006297,Retail,UK,Low,42
CUST006298,Private Banking,India,Low,71
CUST006299,Corporate,UK,Very High,40
CUST006300,Corporate,USA,High,18
CUST006301,Retail,India,Low,74
CUST006302,Corporate,India,Low,36
CUST006303,Private Banking,UK,High,34
CUST006304,Private Banking,UAE,Medium,36
CUST006305,Private Banking,UK,Medium,41
CUST006306,Private Banking,India,High,75
CUST006307,SME,UK,Very High,45
CUST006308,SME,UK,Very High,45
CUST006309,Retail,India,Medium,51
CUST006310,Retail,UAE,High,65
CUST006311,Retail,India,Low,28
CUST006312,Retail,UAE,High,29
CUST006313,Corporate,India,Low,41
CUST006314,Corporate,USA,Low,37
CUST006315,SME,India,High,78
CUST006316,Retail,UAE,Low,67
CUST006317,Private Banking,UK,Low,58
CUST006318,Private Banking,UK,Very High,78
