loan_id,customer_id,product,currency,principal,interest_rate,status,risk_band
LOAN0002889,CUST006532,mortgage,GBP,5898084.96,9.32,NonPerforming,High
LOAN0002890,CUST008982,credit card,GBP,8625657.77,11.42,Watch,Low
LOAN0002891,CUST001927,term loan,GBP,5146286.38,7.71,Watch,High
LOAN0002892,CUST009498,credit card,INR,1056059.14,9.67,Performing,Low
LOAN0002893,CUST004780,trade finance,INR,5498947.89,12.94,Performing,High
LOAN0002894,CUST003271,mortgage,GBP,1277861.86,9.58,NonPerforming,High
LOAN0002895,CUST004848,trade finance,INR,4193687.14,8.04,NonPerforming,Very High
LOAN0002896,CUST001235,working capital,USD,4096739.82,14.29,Performing,Very High
LOAN0002897,CUST003334,mortgage,INR,1609352.58,5.39,Performing,High
LOAN0002898,CUST003272,trade finance,INR,9837447.4,16.9,Performing,High
LOAN0002899,CUST002277,credit card,GBP,612043.96,17.28,NonPerforming,Low
LOAN0002900,CUST007886,mortgage,USD,1713787.32,5.21,Watch,High
LOAN0002901,CUST002156,term loan,INR,6385990.21,17.34,NonPerforming,Low
LOAN0002902,CUST000562,credit card,GBP,9131202.72,15.89,Performing,Very High
LOAN0002903,CUST004779,credit card,GBP,1099831.59,14.84,Watch,Very High
LOAN0002904,CUST008142,working capital,INR,3567549.45,7.24,Performing,Medium
LOAN0002905,CUST003757,trade finance,INR,5403946.49,8.1,Performing,Low
LOAN0002906,CUST007815,mortgage,USD,5828329.19,15.61,Watch,Low
LOAN0002907,CUST007667,commercial overdraft,USD,5564096.25,13.98,NonPerforming,Very High
LOAN0002908,CUST002463,commercial overdraft,INR,8920559.32,17.88,Watch,Very High
LOAN0002909,CUST000215,credit card,GBP,470171.49,7.32,Performing,Very High
LOAN0002910,CUST001365,commercial overdraft,GBP,1424164.76,9.93,Performing,Very High
LOAN0002911,CUST007255,mortgage,USD,6739400.98,8.86,NonPerforming,Very High
LOAN0002912,CUST006877,commercial overdraft,GBP,8742841.83,8.68,Watch,Very High
LOAN0002913,CUST004032,term loan,GBP,4031892.22,16.48,NonPerforming,Low
LOAN0002914,CUST001160,commercial overdraft,INR,1165158.74,6.56,Performing,Very High
LOAN0002915,CUST004506,credit card,GBP,947423.46,10.26,NonPerforming,Medium
LOAN0002916,CUST009110,term loan,USD,3931914.95,14.79,Performing,Low
LOAN0002917,CUST003357,working capital,USD,7033995.64,7.7,Watch,Medium
LOAN0002918,CUST007776,credit card,INR,6027992.84,15.68,NonPerforming,Medium
LOAN0002919,CUST001049,trade finance,INR,3892459.18,5.38,Performing,Medium
LOAN0002920,CUST009812,commercial overdraft,GBP,8299445.65,15.47,Watch,High
LOAN0002921,CUST007829,term loan,GBP,5654105.89,9.41,Watch,Low
LOAN0002922,CUST009313,term loan,USD,1455672.48,8.19,NonPerforming,Medium
LOAN0002923,CUST001655,credit card,GBP,8522904.94,17.98,NonPerforming,Low
LOAN0002924,CUST003089,working capital,GBP,3605397.98,7.88,Watch,Low
LOAN0002925,CUST009948,mortgage,GBP,5310367.46,17.01,NonPerforming,High
LOAN0002926,CUST007884,credit card,USD,1476968.66,11.18,Performing,Low
LOAN0002927,CUST001308,trade finance,USD,9115321.37,5.93,Watch,Low
LOAN0002928,CUST007568,term loan,USD,2362011.11,13.88,NonPerforming,Very High
LOAN0002929,CUST001070,commercial overdraft,USD,7849114.15,11.74,Performing,Medium
LOAN0002930,CUST004152,commercial overdraft,GBP,1138909.92,5.94,Watch,Very High
LOAN0002931,CUST001176,credit card,USD,7252741.06,8.84,Watch,Medium
LOAN0002932,CUST002902,commercial overdraft,GBP,853440.22,6.65,Performing,High
LOAN0002933,CUST000069,commercial overdraft,GBP,4532661.7,10.22,NonPerforming,High
LOAN0002934,CUST008269,credit card,GBP,5345872.71,10.65,NonPerforming,Low
LOAN0002935,CUST009015,term loan,USD,4463255.85,13.1,NonPerforming,Very High
LOAN0002936,CUST001617,term loan,INR,9496771.52,10.39,NonPerforming,Very High
LOAN0002937,CUST000082,trade finance,USD,4326780.56,5.89,Performing,Very High
LOAN0002938,CUST003352,term loan,GBP,4818015.88,13.93,NonPerforming,Very High
LOAN0002939,CUST000763,working capital,USD,9549079.89,14.32,Watch,Low
LOAN0002940,CUST006076,working capital,GBP,2198775.03,10.41,Performing,High
LOAN0002941,CUST009241,commercial overdraft,INR,1646677.9,15.96,NonPerforming,Very High
LOAN0002942,CUST001965,trade finance,INR,7246927.91,16.84,NonPerforming,Very High
LOAN0002943,CUST000971,mortgage,INR,3564988.17,15.91,Performing,Medium
LOAN0002944,CUST003125,trade finance,INR,8542964.64,8.37,Performing,Medium
LOAN0002945,CUST003418,commercial overdraft,INR,3487825.24,10.46,NonPerforming,Low
LOAN0002946,CUST002404,mortgage,GBP,7988909.05,12.69,Watch,Medium
LOAN0002947,CUST001025,trade finance,INR,2782665.45,12.51,NonPerforming,Very High
LOAN0002948,CUST006045,mortgage,GBP,4663483.6,13.98,NonPerforming,Low
LOAN0002949,CUST009670,credit card,USD,3991782.64,13.82,Watch,Low
LOAN0002950,CUST004702,trade finance,GBP,1572257.14,16.19,Performing,Low
LOAN0002951,CUST001371,working capital,INR,9839297.73,11.47,NonPerforming,Medium
LOAN0002952,CUST007925,working capital,INR,1325326.19,14.94,NonPerforming,Low
LOAN0002953,CUST003226,trade finance,GBP,2893477.93,7.5,Watch,Medium
LOAN0002954,CUST001186,commercial overdraft,INR,6648969.01,9.85,NonPerforming,High
LOAN0002955,CUST006986,commercial overdraft,INR,1757942.4,13.26,NonPerforming,High
LOAN0002956,CUST003625,term loan,INR,2890245.6,17.06,Watch,Very High
LOAN0002957,CUST002300,trade finance,USD,167682.97,14.83,NonPerforming,Medium
LOAN0002958,CUST001870,trade finance,GBP,4406820.51,16.89,Performing,Very High
LOAN0002959,CUST001862,mortgage,INR,9287299.78,10.31,NonPerforming,Low
LOAN0002960,CUST002131,trade finance,GBP,1413010.74,16.77,NonPerforming,High
LOAN0002961,CUST009419,term loan,INR,7119110.84,10.29,Performing,Very High
LOAN0002962,CUST008792,trade finance,INR,6789988.04,5.3,Watch,High
LOAN0002963,CUST001997,mortgage,USD,6603846.55,6.48,Watch,Very High
LOAN0002964,CUST002200,working capital,USD,2695076.28,14.14,NonPerforming,Low
LOAN0002965,CUST001544,term loan,USD,5710969.99,16.7,NonPerforming,High
LOAN0002966,CUST001648,working capital,INR,6900612.6,14.37,Performing,High
LOAN0002967,CUST007701,commercial overdraft,USD,7704617.57,13.41,Performing,Medium
LOAN0002968,CUST005347,commercial overdraft,GBP,1948820.13,12.19,NonPerforming,Low
LOAN0002969,CUST004182,term loan,GBP,3304067.84,9.81,NonPerforming,High
LOAN0002970,CUST000184,working capital,GBP,1541217.06,13.23,NonPerforming,High
LOAN0002971,CUST009334,credit card,GBP,5160722.68,11.79,NonPerforming,High
LOAN0002972,CUST007388,credit card,USD,1161744.33,16.43,NonPerforming,Medium
LOAN0002973,CUST002063,trade finance,INR,2240470.73,6.45,NonPerforming,Medium
LOAN0002974,CUST005811,credit card,INR,9397132.47,12.45,NonPerforming,High
LOAN0002975,CUST004042,working capital,INR,6316435.59,15.45,Watch,Low
LOAN0002976,CUST003210,term loan,GBP,8428043.42,16.49,Watch,Low
LOAN0002977,CUST007687,working capital,GBP,5392750.36,16.58,Watch,High
LOAN0002978,CUST006749,working capital,INR,488767.22,7.49,Performing,Very High
LOAN0002979,CUST004576,working capital,INR,8627975.54,13.49,Performing,Very High
LOAN0002980,CUST006497,commercial overdraft,INR,8387502.35,6.19,Watch,High
LOAN0002981,CUST009396,credit card,INR,3660362.31,17.34,NonPerforming,Very High
LOAN0002982,CUST003078,commercial overdraft,INR,9821768.13,7.44,Watch,Medium
LOAN0002983,CUST001810,trade finance,INR,1656361.05,15.42,Watch,Very High
LOAN0002984,CUST005983,credit card,USD,6130730.62,5.44,Performing,Low
LOAN0002985,CUST008216,mortgage,INR,6897721.28,13.62,Watch,Medium
LOAN0002986,CUST004364,working capital,INR,1434042.99,12.49,Watch,High
LOAN0002987,CUST007571,commercial overdraft,INR,649784.54,13.14,Watch,Very High
LOAN0002988,CUST005618,trade finance,GBP,59825.53,11.94,Performing,Very High
LOAN0002989,CUST009365,term loan,USD,2096443.28,12.33,NonPerforming,High
LOAN0002990,CUST007516,trade finance,USD,8789840.91,14.78,NonPerforming,High
LOAN0002991,CUST007539,mortgage,INR,5134470.92,12.66,Performing,Low
LOAN0002992,CUST009609,working capital,INR,6379456.18,6.27,Performing,Low
LOAN0002993,CUST007172,commercial overdraft,INR,1281842.89,11.79,Performing,Very High
LOAN0002994,CUST008473,commercial overdraft,INR,3020156.14,16.2,Performing,Low
LOAN0002995,CUST001397,trade finance,GBP,1385902.89,6.67,Watch,Medium
LOAN0002996,CUST007603,commercial overdraft,USD,8369903.06,6.13,Watch,High
LOAN0002997,CUST000995,credit card,GBP,5675608.47,13.44,Performing,Very High
LOAN0002998,CUST002371,trade finance,GBP,7170049.71,13.26,Performing,Low
LOAN0002999,CUST007483,term loan,GBP,9702654.89,5.37,Performing,High
LOAN0003000,CUST002307,trade finance,GBP,6199350.49,14.52,NonPerforming,High
LOAN0003001,CUST007951,commercial overdraft,GBP,5202328.08,6.62,Watch,Low
LOAN0003002,CUST009260,working capital,INR,9627706.53,17.55,Performing,Very High
LOAN0003003,CUST006769,credit card,USD,8468363.18,9.79,Performing,Very High
LOAN0003004,CUST000815,trade finance,GBP,7198667.21,7.55,Watch,Very High
LOAN0003005,CUST006043,trade finance,GBP,964566.2,5.68,NonPerforming,Medium
LOAN0003006,CUST001872,credit card,INR,1884729.92,9.13,Watch,Very High
LOAN0003007,CUST007585,term loan,GBP,5920645.68,6.79,Performing,Very High
LOAN0003008,CUST009843,term loan,USD,2343369.89,9.28,NonPerforming,Low
LOAN0003009,CUST009013,credit card,INR,5155620.5,15.49,Performing,Low
LOAN0003010,CUST006347,term loan,GBP,3681851.12,8.87,NonPerforming,Very High
LOAN0003011,CUST002472,credit card,GBP,5173684.6,13.38,Performing,Very High
LOAN0003012,CUST005829,trade finance,INR,553165.26,9.19,Performing,High
LOAN0003013,CUST008071,credit card,INR,1697543.78,10.18,Performing,High
LOAN0003014,CUST008686,term loan,INR,2354885.26,11.25,Watch,Low
LOAN0003015,CUST003470,mortgage,GBP,1827921.88,11.38,Watch,Low
LOAN0003016,CUST007148,commercial overdraft,USD,9971383.26,9.95,Watch,Medium
LOAN0003017,CUST002242,term loan,USD,2081956.21,6.55,Watch,Medium
LOAN0003018,CUST001079,commercial overdraft,GBP,898330.57,15.95,Performing,Medium
LOAN0003019,CUST000109,working capital,GBP,7808621.94,14.98,NonPerforming,Low
LOAN0003020,CUST000356,mortgage,INR,7858010.5,15.31,Watch,Medium
LOAN0003021,CUST009242,commercial overdraft,GBP,9397873.54,15.26,Watch,Very High
LOAN0003022,CUST004311,working capital,INR,6596471.13,14.43,Watch,High
LOAN0003023,CUST007705,credit card,INR,907946.87,15.28,Watch,Medium
LOAN0003024,CUST003920,commercial overdraft,INR,8845814.66,10.45,Watch,Very High
LOAN0003025,CUST008765,term loan,INR,9129065.87,7.62,Performing,Medium
LOAN0003026,CUST000056,trade finance,INR,9457469.45,6.52,Watch,Low
LOAN0003027,CUST009868,term loan,INR,81141.71,13.34,Watch,Very High
LOAN0003028,CUST009321,credit card,GBP,1931640.08,10.19,Performing,Very High
LOAN0003029,CUST007072,mortgage,USD,1921483.1,15.89,Watch,Very High
LOAN0003030,CUST006519,commercial overdraft,INR,5759393.39,16.57,NonPerforming,High
LOAN0003031,CUST005775,working capital,INR,1103056.95,10.92,Performing,Medium
LOAN0003032,CUST007085,trade finance,USD,7688786.08,8.9,Watch,Medium
LOAN0003033,CUST007489,working capital,USD,2863446.46,7.71,Watch,Low
LOAN0003034,CUST002184,trade finance,GBP,7050327.08,17.06,Watch,High
LOAN0003035,CUST001428,term loan,USD,7226654.78,15.21,NonPerforming,Low
LOAN0003036,CUST002936,commercial overdraft,GBP,4160139.19,12.53,NonPerforming,Low
LOAN0003037,CUST003012,trade finance,INR,696174.48,5.86,Watch,High
LOAN0003038,CUST001066,mortgage,INR,9026834.04,7.83,NonPerforming,Low
LOAN0003039,CUST002542,mortgage,INR,5740386.56,8.88,Watch,Very High
LOAN0003040,CUST005175,trade finance,INR,2755244.25,6.06,NonPerforming,Low
LOAN0003041,CUST009210,credit card,INR,6188113.37,6.58,Watch,Medium
LOAN0003042,CUST003853,term loan,INR,9220007.77,14.24,Watch,Low
LOAN0003043,CUST004067,term loan,GBP,333248.02,11.07,NonPerforming,Low
LOAN0003044,CUST002028,commercial overdraft,INR,1327878.8,10.7,Watch,Medium
LOAN0003045,CUST003613,trade finance,GBP,8575959.33,17.22,NonPerforming,Very High
LOAN0003046,CUST003796,credit card,USD,5041252.2,9.4,Performing,High
LOAN0003047,CUST003051,mortgage,INR,3335068.2,11.82,Watch,Low
LOAN0003048,CUST000326,mortgage,GBP,2699798.6,12.36,Performing,Low
LOAN0003049,CUST003021,commercial overdraft,USD,3409348.5,14.32,NonPerforming,Very High
LOAN0003050,CUST008717,term loan,USD,219707.51,17.93,Watch,High
LOAN0003051,CUST005928,mortgage,INR,3044629.11,11.76,Watch,Medium
LOAN0003052,CUST002876,credit card,INR,4849878.1,6.02,Watch,Medium
LOAN0003053,CUST009150,mortgage,USD,1855407.22,15.51,Performing,Very High
LOAN0003054,CUST005872,commercial overdraft,INR,7837710.93,9.17,Performing,Medium
LOAN0003055,CUST002437,trade finance,INR,7729480.76,17.92,Performing,High
LOAN0003056,CUST005579,working capital,INR,6604454.52,9.29,NonPerforming,Medium
LOAN0003057,CUST001121,mortgage,GBP,6071182.74,10.21,NonPerforming,Medium
LOAN0003058,CUST000783,mortgage,USD,9606373.98,11.15,Performing,Low
LOAN0003059,CUST006796,term loan,GBP,9708322.86,7.73,Performing,High
LOAN0003060,CUST009822,term loan,INR,9681687.97,15.31,NonPerforming,Very High
LOAN0003061,CUST008696,working capital,USD,4889362.22,15.74,Watch,Medium
LOAN0003062,CUST000886,term loan,GBP,1701728.25,5.19,Watch,Low
LOAN0003063,CUST005859,mortgage,GBP,3139780.87,9.88,Performing,Very High
LOAN0003064,CUST005788,commercial overdraft,INR,1602309.83,17.02,NonPerforming,Low
LOAN0003065,CUST007192,working capital,GBP,1905304.57,15.1,NonPerforming,Very High
LOAN0003066,CUST001364,term loan,GBP,4686864.38,8.24,Watch,Very High
LOAN0003067,CUST002037,working capital,INR,5827989.66,7.69,Performing,Medium
LOAN0003068,CUST005566,term loan,USD,3556975.42,16.38,Watch,High
LOAN0003069,CUST006424,mortgage,USD,9800515.84,11.26,Performing,Low
LOAN0003070,CUST008130,term loan,USD,4308046.11,14.3,Watch,Medium
LOAN0003071,CUST009486,working capital,USD,6982701.14,13.97,Watch,Very High
LOAN0003072,CUST008697,credit card,INR,5159076.91,8.65,NonPerforming,Medium
LOAN0003073,CUST009197,commercial overdraft,GBP,5025995.81,11.77,Watch,Medium
LOAN0003074,CUST003438,credit card,INR,4237353.23,15.62,NonPerforming,High
LOAN0003075,CUST008473,trade finance,GBP,6039657.14,5.47,NonPerforming,Very High
LOAN0003076,CUST007494,trade finance,GBP,997585.07,8.14,Performing,Low
LOAN0003077,CUST007030,working capital,GBP,9355474.16,6.49,Watch,Medium
LOAN0003078,CUST002025,commercial overdraft,USD,2759407.96,6.05,NonPerforming,Medium
LOAN0003079,CUST001501,commercial overdraft,USD,6400898.68,11.72,Performing,High
LOAN0003080,CUST000100,term loan,INR,7348045.77,9.94,Performing,Medium
LOAN0003081,CUST008992,mortgage,GBP,3012732.22,10.19,Watch,Medium
LOAN0003082,CUST008579,term loan,INR,4032672.19,7.88,NonPerforming,Low
LOAN0003083,CUST006664,commercial overdraft,INR,2520684.96,14.04,Performing,High
LOAN0003084,CUST000190,commercial overdraft,INR,3543174.4,9.05,Watch,Very High
LOAN0003085,CUST005736,trade finance,USD,754162.24,9.26,NonPerforming,Medium
LOAN0003086,CUST002975,credit card,INR,5779198.03,10.86,NonPerforming,Medium
LOAN0003087,CUST004938,credit card,GBP,7003807.16,7.63,Watch,Very High
LOAN0003088,CUST008565,term loan,USD,8412871.51,12.02,Performing,Medium
LOAN0003089,CUST005860,commercial overdraft,GBP,4529170.07,9.73,Performing,Low
LOAN0003090,CUST005698,trade finance,USD,8519016.42,9.87,NonPerforming,Medium
LOAN0003091,CUST000943,mortgage,GBP,2637860.27,16.32,Performing,Very High
LOAN0003092,CUST001966,trade finance,USD,2972619.13,7.75,NonPerforming,High
LOAN0003093,CUST008596,trade finance,USD,9560372.53,15.43,Performing,High
LOAN0003094,CUST005427,working capital,USD,3567735.7,8.28,Watch,Very High
LOAN0003095,CUST005990,working capital,GBP,9389664.12,6.67,NonPerforming,Very High
LOAN0003096,CUST003812,credit card,USD,5953836.8,15.99,Performing,Medium
LOAN0003097,CUST008758,commercial overdraft,GBP,6491156.09,7.29,NonPerforming,Medium
LOAN0003098,CUST005402,working capital,GBP,3648468.54,5.54,NonPerforming,High
LOAN0003099,CUST008832,working capital,USD,9731645.6,17.33,NonPerforming,Very High
LOAN0003100,CUST006679,mortgage,GBP,9265589.28,6.32,Watch,Medium
LOAN0003101,CUST003061,mortgage,USD,9335867.08,9.88,NonPerforming,Very High
LOAN0003102,CUST006890,credit card,GBP,6368368.98,11.44,NonPerforming,Medium
LOAN0003103,CUST006419,term loan,USD,869999.45,15.27,NonPerforming,High
LOAN0003104,CUST006784,term loan,INR,4114051.09,17.31,Performing,High
LOAN0003105,CUST009756,mortgage,GBP,9953674.43,10.32,Performing,Very High
LOAN0003106,CUST002709,trade finance,USD,8160401.16,9.79,Performing,Low
LOAN0003107,CUST004376,term loan,INR,535084.39,8.81,NonPerforming,High
LOAN0003108,CUST003543,term loan,GBP,6694959.54,6.97,Performing,Medium
LOAN0003109,CUST008988,commercial overdraft,GBP,4943431.43,6.9,Performing,Low
LOAN0003110,CUST000594,credit card,INR,5874987.93,7.09,Watch,Very High
LOAN0003111,CUST003290,trade finance,USD,2553845.05,6.48,Watch,Very High
LOAN0003112,CUST000165,credit card,USD,2371223.49,8.68,Performing,Low
LOAN0003113,CUST008820,mortgage,USD,1614161.44,12.52,Watch,Very High
LOAN0003114,CUST007511,term loan,USD,9412799.94,17.02,Watch,Very High
LOAN0003115,CUST002065,term loan,USD,7114317.07,11.3,NonPerforming,Medium
LOAN0003116,CUST005598,commercial overdraft,USD,1217552.69,15.91,NonPerforming,Medium
LOAN0003117,CUST009574,commercial overdraft,INR,168581.15,5.37,NonPerforming,Medium
LOAN0003118,CUST002629,trade finance,USD,2083855.25,15.02,NonPerforming,Low
LOAN0003119,CUST008766,working capital,USD,445315.66,12.73,Watch,Very High
LOAN0003120,CUST001147,credit card,INR,747841.08,16.27,NonPerforming,Low
LOAN0003121,CUST002641,working capital,GBP,5589366.4,9.15,Performing,Very High
LOAN0003122,CUST003605,trade finance,INR,5295770.28,17.83,Performing,Very High
LOAN0003123,CUST008582,credit card,USD,5322422.05,6.2,Watch,Medium
LOAN0003124,CUST002896,working capital,INR,3713031.98,9.07,Watch,Very High
LOAN0003125,CUST009483,mortgage,USD,5174773.59,12.34,NonPerforming,Low
LOAN0003126,CUST008292,mortgage,GBP,2649075.83,9.29,Performing,Low
LOAN0003127,CUST002201,working capital,USD,5455928.58,14.19,Performing,Low
LOAN0003128,CUST008340,term loan,USD,5995620.52,9.69,Performing,High
LOAN0003129,CUST005041,mortgage,INR,8371463.69,15.37,NonPerforming,Low
LOAN0003130,CUST003895,term loan,INR,3846854.56,9.64,Performing,Medium
LOAN0003131,CUST000686,credit card,INR,9698005.86,13.76,NonPerforming,Low
LOAN0003132,CUST005867,mortgage,INR,9045616.69,15.99,Watch,High
LOAN0003133,CUST000681,term loan,USD,215333.81,6.51,Performing,Medium
LOAN0003134,CUST000166,commercial overdraft,GBP,9458735.52,13.21,Performing,Low
LOAN0003135,CUST004361,credit card,GBP,7178480.72,6.84,Watch,High
LOAN0003136,CUST001868,working capital,USD,1037259.26,6.77,Watch,High
LOAN0003137,CUST001137,working capital,USD,3162508.81,11.87,NonPerforming,Low
LOAN0003138,CUST001642,credit card,USD,162622.72,16.0,Watch,Medium
LOAN0003139,CUST007563,working capital,USD,6010965.02,13.36,Watch,Medium
LOAN0003140,CUST009388,term loan,USD,6541530.08,9.09,NonPerforming,Very High
LOAN0003141,CUST001413,credit card,INR,3382924.96,7.93,NonPerforming,High
LOAN0003142,CUST007379,commercial overdraft,GBP,5340686.83,12.25,Watch,High
LOAN0003143,CUST009894,trade finance,INR,1668637.64,5.69,Watch,Medium
LOAN0003144,CUST004484,credit card,USD,903756.84,16.77,NonPerforming,Low
LOAN0003145,CUST001086,trade finance,GBP,2527318.9,7.33,Watch,Very High
LOAN0003146,CUST000146,working capital,USD,9948185.84,12.19,Performing,Medium
LOAN0003147,CUST006434,working capital,INR,4517665.66,16.29,Performing,Very High
LOAN0003148,CUST009384,credit card,GBP,3122499.76,13.46,NonPerforming,Low
LOAN0003149,CUST004344,credit card,GBP,9924959.94,5.16,Performing,Medium
LOAN0003150,CUST009380,working capital,GBP,4632173.09,17.52,NonPerforming,Medium
LOAN0003151,CUST005864,commercial overdraft,GBP,9459046.33,10.52,Performing,High
LOAN0003152,CUST008161,term loan,USD,3182260.13,11.89,Performing,Very High
LOAN0003153,CUST006659,trade finance,GBP,2883995.24,11.51,Performing,High
LOAN0003154,CUST002911,mortgage,USD,1582586.96,7.0,Performing,Very High
